-884, -1327, -515
-782, -1347, -469
-698, -1361, -343
-608, -1353, -193
-496, -1324, -162
-415, -1224, -359
-343, -1126, -416
-299, -1022, -387
-238, -909, -366
-202, -735, -379
-184, -609, -374
-190, -489, -213
-244, -361, -75
-244, -361, -83
-249, -308, -83
-262, -262, -74
-293, -200, -63
-345, -197, -31
-385, -260, 0
-418, -226, 30
-433, -54, -84
-491, 167, -261
-563, 275, -307
-563, 275, -307
-597, 255, -262
-603, 212, -249
-644, 254, -235
-718, 376, -227
-756, 404, -339
-817, 318, -454
-860, 179, -385
-916, 98, -248
-927, 124, -348
-982, 377, -607
-982, 377, -607
-1072, 597, -849
-1143, 552, -845
-1075, 315, -912
-1072, 106, -1087
-1125, -239, -1215
-1165, -817, -996
-1108, -1278, -643
-1042, -863, -395
-988, -513, -635
-988, -513, -635
-,-,-
-843, -727, -915
-916, -1242, -939
-1052, -1434, -984
-1138, -1504, -1029
-1083, -1571, -1007
-1020, -1498, -944
-949, -1286, -949
-840, -1238, -815
-754, -1281, -661
-651, -1275, -550
-537, -1292, -535
-453, -1281, -449
-351, -1288, -305
-261, -1255, -311
-168, -1139, -436
-97, -970, -439
-80, -807, -268
-69, -660, -184
-49, -573, -177
-81, -505, -146
-173, -391, -12
-216, -296, -14
-207, -277, -104
-268, -275, -109
-364, -224, -54
-407, -136, -82
-434, -67, -203
-434, -67, -203
-504, 71, -232
-540, 206, -280
-555, 248, -382
-643, 268, -391
-724, 306, -353
-717, 318, -361
-703, 321, -426
-810, 467, -420
-883, 498, -384
-900, 330, -385
-912, 173, -457
-912, 173, -457
-1015, 187, -479
-1178, 275, -393
-1173, 195, -496
-1233, 120, -742
-1204, -125, -1082
-1220, -356, -928
-1185, -436, -654
-1072, -441, -665
-1015, -394, -876
-897, -576, -891
-832, -718, -612
-797, -843, -625
-767, -1043, -699
-,-,-
-767, -49, -659
-832, -185, -758
-933, -464, -779
-1018, -820, -780
-1074, -1158, -831
-1080, -1452, -761
-1073, -1503, -684
-936, -1434, -655
-837, -1449, -536
-733, -1434, -404
-669, -1373, -353
-593, -1288, -325
-521, -1246, -266
-467, -1261, -160
-430, -1224, -191
-390, -1108, -310
-357, -1032, -268
-320, -996, -194
-283, -935, -157
-243, -772, -228
-238, -573, -223
-248, -433, -105
-238, -352, -68
-216, -273, -137
-247, -168, -168
-247, -168, -142
-289, -145, -142
-347, -170, -39
-366, -136, -31
-376, -18, -111
-463, 189, -248
-546, 296, -350
-585, 242, -353
-574, 128, -297
-551, 119, -322
-681, 360, -453
-745, 516, -580
-698, 419, -477
-689, 259, -396
-689, 259, -396
-892, 378, -375
-1064, 518, -475
-1063, 409, -571
-1033, 135, -713
-1001, -169, -868
-1080, -363, -665
-1170, -336, -505
-1258, -270, -828
-1208, -542, -1218
-1171, -850, -998
-1158, -1006, -535
-,-,-
-846, -61, -726
-939, -243, -775
-1014, -552, -899
-1144, -813, -958
-1196, -1092, -894
-1176, -1307, -813
-1076, -1422, -788
-999, -1398, -675
-950, -1261, -580
-883, -1174, -573
-764, -1245, -520
-647, -1349, -339
-588, -1342, -215
-525, -1287, -218
-435, -1260, -282
-367, -1241, -245
-316, -1179, -230
-280, -1086, -267
-208, -1014, -249
-143, -935, -144
-148, -749, -50
-179, -556, -149
-183, -507, -247
-196, -431, -165
-219, -296, -121
-256, -151, -143
-322, -26, -248
-390, 14, -259
-454, 44, -123
-452, 109, -118
-459, 256, -224
-459, 256, -224
-500, 363, -268
-552, 379, -225
-594, 429, -236
-582, 428, -260
-634, 406, -218
-790, 449, -227
-882, 438, -341
-797, 188, -456
-873, -23, -321
-1134, 14, -362
-1267, -15, -775
-1267, -15, -775
-1216, -296, -932
-1134, -490, -717
-1189, 75, -766
-1189, 75, -766
-1139, -1, -1096
-1004, -492, -977
-917, -791, -664
-893, -820, -744
-884, -880, -978
-765, -1193, -938
-,-,-
-856, -52, -749
-1063, -107, -743
-1052, -355, -782
-1031, -724, -873
-1118, -867, -846
-1145, -1017, -851
-1091, -1205, -717
-947, -1332, -618
-853, -1485, -633
-757, -1598, -502
-654, -1558, -384
-562, -1494, -315
-490, -1431, -243
-404, -1377, -201
-305, -1291, -186
-189, -1139, -297
-193, -950, -306
-169, -785, -267
-109, -677, -296
-116, -490, -293
-152, -330, -276
-207, -192, -152
-219, -138, -80
-265, -92, -43
-265, -92, -43
-345, -61, 7
-416, -58, 71
-458, -51, 53
-502, 11, -45
-502, 11, -45
-550, 121, -178
-623, 232, -250
-651, 252, -248
-594, 252, -251
-685, 359, -209
-739, 350, -317
-783, 230, -316
-722, 104, -315
-749, 107, -304
-749, 107, -304
-991, 354, -240
-1150, 433, -391
-1123, 257, -520
-1014, 129, -587
-952, 89, -696
-1055, 153, -654
-1136, 188, -714
-1169, 40, -706
-1125, -208, -739
-1076, -404, -844
-1194, -447, -847
-1229, -607, -797
-1159, -770, -717
-998, -917, -855
-861, -1075, -901
-,-,-
-928, -224, -856
-954, -578, -1072
-1081, -1006, -1003
-1186, -1408, -858
-1212, -1549, -867
-1115, -1470, -1029
-993, -1373, -973
-889, -1325, -746
-805, -1300, -549
-690, -1330, -496
-547, -1385, -562
-481, -1381, -517
-431, -1477, -251
-328, -1569, -65
-204, -1529, -180
-132, -1299, -327
-62, -1035, -393
-73, -746, -363
-94, -545, -328
-92, -440, -218
-142, -277, -106
-155, -116, -136
-186, 4, -139
-253, 117, -104
-324, 208, -72
-324, 208, -72
-385, 231, -32
-436, 262, 2
-425, 325, -80
-430, 389, -143
-504, 420, -122
-557, 328, -43
-557, 328, -43
-536, 233, -85
-560, 302, -247
-702, 452, -326
-828, 466, -371
-833, 296, -439
-849, 242, -592
-955, 267, -854
-1070, 96, -765
-1081, -239, -548
-1088, -426, -474
-1118, -89, -775
-1194, 113, -1096
-1295, -141, -1109
-1309, -604, -920
-1243, -801, -782
-,-,-
-844, -295, -557
-891, -450, -771
-1060, -696, -901
-1216, -1001, -805
-1130, -1467, -763
-1068, -1501, -588
-986, -1452, -490
-884, -1461, -504
-782, -1451, -548
-679, -1439, -492
-572, -1498, -377
-472, -1481, -285
-356, -1452, -169
-259, -1412, -133
-173, -1276, -133
-165, -1049, -138
-156, -877, -205
-100, -773, -161
-112, -611, -90
-162, -412, -150
-204, -316, -152
-205, -291, -83
-233, -219, 7
-233, -219, 7
-268, -131, -61
-305, -58, -111
-369, 31, -72
-409, 109, -68
-429, 189, -96
-490, 318, -135
-578, 429, -154
-578, 429, -154
-607, 444, -159
-587, 426, -228
-661, 434, -225
-768, 510, -211
-789, 505, -307
-738, 396, -358
-815, 345, -340
-993, 436, -323
-1041, 473, -491
-1021, 316, -642
-1074, 130, -697
-1209, 32, -725
-1251, -167, -691
-1235, -197, -615
-1208, -190, -578
-1267, -180, -683
-1251, -276, -890
-1159, -540, -795
-1085, -832, -585
-,-,-
-901, -630, -685
-916, -908, -628
-873, -1265, -694
-907, -1495, -640
-981, -1532, -479
-966, -1484, -476
-879, -1506, -469
-730, -1531, -594
-659, -1528, -535
-587, -1570, -546
-499, -1616, -533
-377, -1621, -506
-289, -1601, -345
-240, -1589, -106
-185, -1489, -110
-136, -1300, -249
-157, -1066, -276
-209, -892, -173
-208, -801, -212
-141, -705, -245
-150, -496, -263
-186, -291, -285
-236, -148, -263
-247, -122, -228
-296, -87, -39
-355, 26, 30
-436, 161, -31
-436, 161, -31
-492, 173, -83
-531, 121, -36
-571, 118, 27
-629, 184, -15
-644, 228, -149
-648, 187, -246
-707, 157, -206
-707, 157, -206
-766, 183, -119
-762, 315, -200
-730, 498, -318
-714, 619, -360
-896, 633, -158
-979, 514, -22
-993, 391, -98
-983, 373, -184
-983, 450, -364
-983, 450, -364
-1028, 485, -488
-1049, 255, -463
-1098, -88, -238
-1115, -305, -163
-1155, -225, -457
-1222, -311, -845
-1298, -609, -732
-1303, -687, -636
-1266, -549, -690
-,-,-
-1117, -33, -907
-1101, -133, -817
-1115, -302, -761
-1135, -507, -659
-1119, -617, -578
-1087, -694, -558
-1100, -825, -547
-1144, -913, -526
-1100, -968, -487
-1021, -973, -500
-907, -950, -548
-805, -853, -471
-711, -751, -341
-593, -607, -342
-486, -447, -356
-454, -390, -320
-450, -351, -203
-417, -325, -96
-380, -262, -62
-354, -175, -103
-402, -122, -88
-439, -134, -46
-439, -134, -46
-429, -83, -55
-367, 87, -155
-365, 238, -221
-410, 298, -240
-413, 300, -325
-393, 444, -432
-442, 575, -480
-515, 525, -434
-550, 394, -451
-619, 460, -457
-619, 460, -457
-787, 515, -457
-905, 437, -454
-896, 343, -518
-842, 430, -691
-932, 498, -819
-1065, 470, -772
-1090, 351, -822
-1182, 168, -916
-1318, -162, -935
-1398, -438, -787
-1361, -472, -725
-,-,-
-651, 290, -695
-765, 280, -875
-973, 209, -856
-1168, 86, -966
-1341, -183, -1121
-1423, -429, -1226
-1413, -498, -1202
-1399, -589, -1076
-1297, -633, -992
-1195, -722, -858
-1124, -822, -699
-1033, -859, -615
-951, -891, -564
-892, -897, -606
-838, -927, -587
-782, -932, -590
-713, -815, -632
-669, -707, -665
-615, -612, -697
-592, -514, -584
-590, -457, -471
-586, -447, -407
-551, -389, -374
-528, -288, -321
-516, -239, -258
-509, -260, -233
-485, -222, -234
-482, -145, -221
-482, -145, -221
-476, -82, -162
-484, -38, -118
-515, -70, -92
-485, -59, -143
-458, 77, -200
-406, 249, -210
-358, 336, -250
-399, 393, -244
-454, 439, -245
-454, 445, -225
-498, 455, -180
-498, 455, -180
-588, 558, -178
-597, 597, -271
-591, 519, -328
-750, 471, -346
-919, 501, -398
-935, 515, -521
-937, 543, -817
-1106, 446, -975
-1314, 182, -872
-1324, 115, -847
-1354, 102, -974
-1415, -155, -1088
-,-,-
-661, 256, -413
-697, 334, -615
-827, 160, -810
-1032, -109, -826
-1259, -315, -841
-1395, -500, -938
-1453, -690, -1039
-1454, -814, -1005
-1421, -844, -880
-1322, -820, -797
-1226, -813, -704
-1130, -856, -648
-1066, -940, -595
-1008, -1037, -534
-946, -1087, -492
-842, -1041, -526
-722, -971, -523
-633, -910, -479
-570, -920, -418
-503, -855, -323
-417, -688, -296
-362, -529, -310
-338, -438, -263
-350, -362, -155
-354, -258, -136
-357, -210, -159
-382, -214, -156
-445, -186, -100
-474, -127, -78
-488, -71, -126
-506, 35, -208
-539, 164, -214
-553, 235, -221
-540, 242, -268
-540, 242, -268
-553, 230, -341
-630, 253, -303
-681, 283, -197
-630, 315, -188
-578, 444, -288
-616, 567, -282
-683, 548, -194
-702, 491, -205
-721, 538, -292
-826, 537, -332
-957, 407, -353
-957, 407, -353
-1043, 284, -479
-1062, 297, -675
-1123, 288, -857
-1206, 141, -1001
-1273, -71, -1017
-1282, -173, -981
-1216, -204, -1097
-1231, -373, -1018
-1144, -722, -760
-,-,-
-701, -115, -889
-824, -220, -820
-875, -296, -944
-925, -385, -1064
-1003, -477, -1118
-1077, -472, -1153
-1104, -546, -1103
-1041, -575, -1078
-944, -607, -1077
-901, -688, -1038
-858, -788, -983
-787, -840, -990
-709, -963, -974
-656, -1095, -889
-565, -1129, -724
-471, -1056, -631
-405, -990, -547
-385, -881, -313
-380, -740, -126
-360, -671, -93
-342, -644, -130
-362, -567, -102
-403, -464, -37
-391, -375, -83
-350, -226, -182
-376, -200, -214
-445, -99, -171
-470, 40, -174
-470, 40, -174
-417, 196, -274
-349, 338, -327
-359, 494, -299
-422, 587, -262
-441, 580, -247
-422, 536, -248
-423, 512, -253
-554, 562, -192
-725, 418, -229
-725, 418, -229
-821, 200, -289
-801, 94, -332
-817, 268, -471
-780, 511, -706
-741, 549, -886
-812, 400, -968
-965, 232, -1079
-1042, 46, -1176
-1039, -64, -1319
-1106, -354, -1443
-1200, -828, -1367
-1245, -1066, -1115
-1170, -1153, -950
-,-,-
-712, 62, -723
-831, 183, -816
-896, 84, -701
-907, -1, -727
-956, -52, -850
-956, -52, -850
-1016, -301, -943
-1082, -588, -1022
-1074, -800, -1141
-1013, -992, -1055
-911, -1193, -950
-815, -1248, -818
-727, -1218, -677
-612, -1078, -565
-474, -960, -424
-353, -920, -445
-320, -825, -306
-340, -654, -98
-310, -488, -188
-301, -463, -263
-301, -463, -263
-377, -411, -74
-282, -312, -106
-267, -176, -220
-295, 47, -246
-323, 126, -227
-322, 222, -135
-280, 300, -123
-259, 395, -224
-308, 389, -261
-296, 288, -283
-303, 246, -300
-385, 308, -463
-468, 342, -575
-468, 342, -575
-487, 413, -612
-413, 448, -752
-411, 581, -1106
-503, 528, -1204
-555, 394, -1101
-616, 499, -1155
-682, 505, -1338
-793, 371, -1296
-776, 244, -1238
-671, 320, -1312
-549, 393, -1407
-649, 354, -1372
-713, -126, -1324
-793, -602, -1196
-801, -748, -1112
-,-,-
-466, 133, -934
-621, 88, -992
-775, -23, -1013
-862, -191, -1142
-887, -415, -1366
-934, -622, -1466
-993, -755, -1382
-1049, -956, -1201
-1028, -1098, -1133
-933, -1192, -1162
-858, -1265, -1023
-737, -1273, -944
-563, -1294, -957
-427, -1248, -934
-259, -840, -677
-259, -840, -677
-245, -738, -519
-202, -611, -442
-173, -439, -390
-157, -270, -358
-184, -186, -310
-201, -181, -254
-219, -171, -216
-257, -79, -172
-253, 76, -180
-249, 245, -226
-276, 351, -277
-322, 359, -252
-317, 324, -210
-313, 410, -216
-365, 595, -305
-387, 587, -436
-387, 587, -436
-466, 391, -373
-522, 250, -353
-536, 493, -560
-484, 659, -760
-450, 573, -842
-488, 499, -931
-492, 590, -1183
-487, 504, -1415
-689, 178, -1437
-939, -213, -1370
-1019, -347, -1365
-,-,-
-473, 343, -1173
-473, 343, -1173
-586, 137, -1367
-670, -181, -1555
-809, -502, -1601
-936, -725, -1489
-913, -793, -1469
-748, -978, -1339
-717, -1050, -1080
-706, -1136, -838
-677, -1230, -704
-598, -1260, -637
-537, -1282, -579
-511, -1230, -509
-405, -1124, -549
-327, -1055, -582
-283, -1050, -512
-199, -912, -459
-141, -708, -493
-127, -587, -509
-187, -505, -392
-200, -447, -306
-229, -426, -280
-222, -364, -347
-260, -326, -322
-306, -330, -282
-339, -338, -272
-317, -216, -323
-317, -216, -323
-247, -34, -401
-225, 142, -413
-243, 284, -431
-266, 310, -466
-284, 269, -460
-282, 236, -454
-234, 314, -492
-188, 516, -641
-210, 640, -705
-252, 574, -637
-319, 558, -665
-342, 729, -900
-342, 729, -900
-363, 793, -1048
-442, 602, -1018
-570, 473, -1051
-614, 464, -1292
-499, 485, -1568
-453, 449, -1568
-515, 361, -1554
-661, 59, -1564
-757, -428, -1535
-753, -696, -1428
-737, -781, -1348
-,-,-
-645, -426, -1689
-733, -557, -1600
-683, -630, -1642
-616, -725, -1565
-617, -849, -1302
-621, -944, -1076
-619, -1066, -926
-639, -1215, -801
-641, -1371, -693
-628, -1484, -631
-586, -1468, -556
-477, -1370, -602
-257, -1157, -621
-217, -1013, -570
-173, -861, -558
-124, -775, -517
-80, -671, -430
-80, -671, -430
-71, -486, -368
-92, -370, -349
-96, -327, -336
-126, -296, -265
-143, -276, -186
-160, -233, -193
-200, -224, -223
-200, -130, -237
-194, 52, -262
-197, 198, -327
-198, 256, -413
-187, 237, -463
-154, 282, -519
-154, 282, -519
-187, 407, -551
-272, 495, -585
-313, 460, -595
-278, 394, -694
-436, 485, -888
-559, 467, -1063
-579, 378, -1131
-552, 366, -1215
-707, 434, -1432
-797, 178, -1617
-860, -97, -1560
-815, -120, -1455
-734, 120, -1474
-732, 64, -1546
-771, -242, -1479
-742, -466, -1329
-,-,-
-187, 615, -1017
-190, 681, -1174
-374, 337, -1301
-552, 18, -1393
-677, -343, -1529
-797, -827, -1636
-866, -1092, -1619
-883, -1151, -1451
-804, -1141, -1336
-680, -1136, -1261
-657, -1349, -815
-655, -1465, -583
-629, -1575, -422
-543, -1514, -417
-439, -1384, -536
-384, -1341, -523
-314, -1277, -447
-215, -1137, -500
-101, -997, -610
-25, -896, -592
-13, -790, -403
-13, -790, -364
-20, -671, -364
-2, -555, -383
-30, -422, -257
-68, -328, -123
-,-,-
-83, 364, -559
-262, 520, -512
-367, 490, -532
-328, 372, -596
-226, 392, -732
-260, 661, -881
-409, 743, -865
-409, 743, -865
-488, 466, -862
-469, 196, -978
-516, 357, -1153
-573, 513, -1252
-677, 254, -1354
-824, -318, -1539
-947, -646, -1594
-,-,-
-298, 200, -1188
-379, 88, -1243
-504, -286, -1390
-672, -709, -1493
-772, -1034, -1496
-856, -1363, -1408
-881, -1480, -1253
-812, -1536, -1136
-711, -1582, -1025
-533, -1606, -674
-430, -1541, -571
-293, -1449, -607
-170, -1294, -628
-149, -1223, -557
-145, -1163, -439
-,-,-
-273, -294, -175
-273, -294, -234
-272, -244, -234
-241, -71, -293
-233, 111, -388
-220, 176, -482
-263, 188, -509
-351, 110, -509
-352, 222, -604
-344, 336, -667
-390, 465, -706
-465, 521, -651
-419, 431, -727
-412, 350, -900
-549, 331, -938
-549, 331, -938
-659, 298, -738
-703, 270, -640
-679, 424, -921
-706, 519, -1269
-805, 433, -1210
-855, 324, -1118
-904, 167, -1316
-921, -71, -1713
-939, -248, -1702
-873, -264, -1572
-811, -221, -1530
-792, -482, -1512
-791, -848, -1339
-817, -970, -1116
-725, -775, -996
-609, -603, -924
-528, -628, -942
-552, -769, -917
-527, -789, -950
-493, -767, -895
-,-,-
-885, -406, -1377
-938, -493, -1385
-959, -660, -1343
-952, -836, -1297
-848, -872, -1289
-776, -947, -1207
-783, -1118, -999
-781, -1321, -805
-592, -1525, -824
-486, -1525, -754
-390, -1478, -656
-246, -1356, -712
-130, -1268, -701
-55, -1165, -545
-5, -973, -377
-5, -973, -377
60, -732, -339
134, -533, -423
126, -374, -360
75, -258, -203
0, -224, -106
-55, -221, -89
-117, -203, -59
-117, -203, -59
-210, -129, 3
-239, -21, -66
-232, 105, -198
-257, 222, -327
-307, 304, -397
-351, 316, -434
-328, 341, -510
-362, 451, -670
-414, 473, -708
-414, 473, -708
-516, 436, -582
-574, 467, -634
-514, 539, -778
-574, 543, -794
-637, 489, -757
-624, 471, -913
-612, 438, -1214
-653, 286, -1226
-762, 142, -1089
-851, 144, -1204
-825, -16, -1489
-771, -263, -1580
-727, -424, -1448
-749, -715, -1366
-812, -1204, -1270
-,-,-
-362, 89, -700
-375, 245, -784
-317, 490, -965
-323, 326, -1189
-497, -23, -1247
-699, -358, -1277
-807, -614, -1360
-848, -880, -1416
-888, -1122, -1354
-894, -1206, -1168
-786, -1158, -1074
-648, -1149, -1047
-584, -1210, -925
-578, -1304, -723
-545, -1436, -643
-441, -1559, -731
-335, -1518, -732
-313, -1511, -604
-294, -1514, -450
-235, -1399, -409
-166, -1267, -438
-165, -1013, -294
-172, -931, -274
-134, -825, -366
-134, -825, -366
-96, -636, -422
-88, -440, -424
-114, -337, -378
-140, -275, -342
-152, -222, -352
-163, -187, -350
-192, -160, -332
-233, -81, -326
-226, 70, -358
-215, 222, -399
-197, 305, -419
-237, 319, -442
-276, 318, -453
-254, 326, -461
-254, 326, -461
-262, 359, -457
-391, 504, -553
-491, 581, -616
-526, 461, -585
-538, 333, -665
-577, 449, -892
-612, 507, -1067
-665, 326, -1079
-716, 188, -1076
-793, 180, -1186
-816, 40, -1353
-864, -284, -1484
-898, -556, -1437
-841, -534, -1341
-765, -500, -1393
-,-,-
-413, 198, -887
-458, 170, -984
-458, 170, -984
-470, -48, -1164
-582, -345, -1204
-760, -629, -1211
-850, -845, -1272
-854, -1023, -1322
-789, -1154, -1365
-627, -1172, -1102
-564, -1164, -957
-482, -1269, -799
-434, -1381, -653
-363, -1360, -599
-343, -1386, -505
-328, -1506, -428
-283, -1577, -425
-236, -1474, -441
-212, -1355, -460
-196, -1281, -454
-177, -1173, -413
-168, -1009, -424
-198, -881, -402
-204, -791, -354
-209, -741, -331
-196, -621, -335
-132, -471, -423
-114, -336, -429
-141, -261, -330
-170, -219, -291
-181, -198, -308
-209, -200, -316
-275, -168, -266
-311, -35, -263
-288, 105, -339
-288, 105, -339
-268, 131, -395
-281, 133, -432
-370, 190, -449
-371, 231, -518
-326, 275, -579
-403, 388, -649
-495, 358, -639
-547, 259, -643
-501, 277, -760
-530, 510, -902
-609, 531, -958
-609, 531, -958
-664, 333, -996
-664, 253, -1157
-711, 251, -1440
-909, -59, -1463
-1119, -443, -1364
-1139, -567, -1362
-947, -332, -1413
-708, -56, -1463
-581, -95, -1458
-646, -591, -1329
-,-,-
-183, 321, -972
-238, 360, -1044
-348, 395, -1027
-405, 482, -1070
-426, 360, -1292
-558, 22, -1455
-740, -304, -1430
-799, -452, -1457
-822, -638, -1503
-774, -839, -1523
-754, -1005, -1430
-656, -999, -1367
-570, -1011, -1300
-504, -1109, -1151
-506, -1254, -968
-498, -1424, -841
-356, -1559, -861
-304, -1498, -719
-248, -1337, -568
-208, -1192, -541
-184, -1113, -557
-197, -991, -461
-208, -875, -356
-196, -793, -360
-125, -649, -416
-89, -412, -495
-89, -412, -495
-132, -274, -477
-155, -231, -374
-176, -195, -287
-183, -128, -351
-236, -155, -372
-288, -242, -269
-320, -249, -192
-335, -99, -247
-320, 85, -363
-297, 175, -431
-355, 192, -399
-365, 213, -422
-346, 196, -501
-383, 177, -611
-481, 222, -637
-481, 222, -637
-495, 261, -576
-455, 331, -611
-454, 510, -724
-524, 723, -803
-550, 726, -788
-517, 549, -858
-556, 459, -902
-685, 520, -946
-689, 534, -1080
-602, 488, -1189
-514, 402, -1298
-626, 263, -1427
-725, -91, -1407
-736, -331, -1357
-666, -455, -1331
-696, -907, -1353
-,-,-
-323, 314, -949
-465, 128, -887
-527, 86, -953
-547, -57, -1239
-698, -462, -1372
-928, -930, -1377
-1117, -1183, -1336
-1073, -1249, -1387
-940, -1188, -1408
-861, -1152, -1250
-778, -1177, -1053
-679, -1141, -925
-425, -1059, -793
-506, -1564, -585
-468, -1677, -489
-341, -1481, -450
-264, -1294, -370
-219, -1201, -346
-186, -1141, -326
-158, -1030, -316
-147, -912, -350
-121, -740, -373
-114, -564, -370
-127, -483, -349
-112, -415, -430
-108, -312, -470
-132, -190, -432
-132, -190, -432
-145, -55, -358
-168, -14, -346
-214, -37, -360
-277, 35, -354
-332, 158, -309
-345, 264, -321
-381, 294, -384
-439, 317, -478
-483, 258, -514
-495, 175, -524
-498, 179, -559
-498, 179, -559
-511, 313, -637
-506, 521, -798
-527, 605, -875
-582, 452, -746
-628, 291, -692
-620, 337, -742
-580, 506, -828
-604, 495, -898
-751, 200, -1021
-871, 25, -1100
-800, 89, -1231
-747, 160, -1543
-842, -63, -1699
-842, -63, -1699
-,-,-
